cd_ibge;municipio;gde_regiao;mes;casos_novos;pop;pop_60;obitos;area
3554102;Taubaté;Interior;Julho;1026;307361;47104;47;625
3554201;Tejupá;Interior;Julho;2;4697;751;0;29619
3554300;Teodoro Sampaio;Interior;Julho;69;22414;3160;2;15558
3554409;Terra Roxa;Interior;Julho;51;9121;1488;1;22154
3554508;Tietê;Interior;Julho;194;41073;6467;4;4044
3554607;Timburi;Interior;Julho;2;2557;551;0;19679
3554656;Torre de Pedra;Interior;Julho;3;2320;457;0;7135
3554706;Torrinha;Interior;Julho;36;9713;1904;1;31527
3554755;Trabiju;Interior;Julho;10;1703;281;0;6342
3554805;Tremembé;Interior;Julho;68;45978;6344;0;19109
3554904;Três Fronteiras;Interior;Julho;92;5547;1221;4;15159
3554953;Tuiuti;Interior;Julho;16;6557;1333;0;12673
3555000;Tupã;Interior;Julho;220;62843;13256;17;62799
3555109;Tupi Paulista;Interior;Julho;35;14878;3292;1;24477
3555208;Turiúba;Interior;Julho;15;1912;477;0;15324
3555307;Turmalina;Interior;Julho;2;1805;491;0;1478
3555356;Ubarana;Interior;Julho;84;6066;775;0;20986
3555406;Ubatuba;Interior;Julho;342;88916;11869;11;70811
3555505;Ubirajara;Interior;Julho;41;4663;848;0;28218
3555604;Uchoa;Interior;Julho;110;9683;1966;4;25243
3555703;União Paulista;Interior;Julho;8;1739;280;0;7906
3555802;Urânia;Interior;Julho;72;8611;1966;2;20926
3555901;Uru;Interior;Julho;0;1207;258;0;1469
3556008;Urupês;Interior;Julho;36;13164;2726;4;32392
3556107;Valentim Gentil;Interior;Julho;128;12770;2027;1;14974
3556206;Valinhos;Interior;Julho;929;124742;20141;31;14854
3556305;Valparaíso;Interior;Julho;129;23988;3207;2;85766
3556354;Vargem;Interior;Julho;22;10000;1730;0;1426
3556404;Vargem Grande do Sul;Interior;Julho;95;41501;6921;0;26718
3556453;Vargem Grande Paulista;RMSP (exceto capital);Julho;94;52762;6337;2;4249
3556503;Várzea Paulista;Interior;Julho;516;120535;15274;21;3512
3556602;Vera Cruz;Interior;Julho;7;10524;2066;1;24772
3556701;Vinhedo;Interior;Julho;676;77521;11665;7;816
3556800;Viradouro;Interior;Julho;93;18347;2985;2;21773
3556909;Vista Alegre do Alto;Interior;Julho;54;8014;1107;0;9543
3556958;Vitória Brasil;Interior;Julho;14;1760;353;0;4983
3557006;Votorantim;Interior;Julho;771;119824;16378;32;18352
3557105;Votuporanga;Interior;Julho;1123;91760;17203;23;4207
3557154;Zacarias;Interior;Julho;33;2560;481;0;31906
3557204;Chavantes;Interior;Julho;24;12223;2098;1;18873
3557303;Estiva Gerbi;Interior;Julho;86;11079;1606;3;7414
3500105;Adamantina;Interior;Agosto;117;33894;7398;1;41199
3500204;Adolfo;Interior;Agosto;47;3447;761;0;21106
3500303;Aguaí;Interior;Agosto;105;35608;5245;1;47455
3500402;Águas da Prata;Interior;Agosto;31;7797;1729;0;14267
3500501;Águas de Lindóia;Interior;Agosto;73;18374;3275;0;6013
3500550;Águas de Santa Bárbara;Interior;Agosto;13;5931;1106;0;40446
3500600;Águas de São Pedro;Interior;Agosto;16;3122;764;0;361
3500709;Agudos;Interior;Agosto;171;36134;5524;4;96671
3500758;Alambari;Interior;Agosto;21;5779;830;1;1596
3500808;Alfredo Marcondes;Interior;Agosto;15;3927;907;1;11892
3500907;Altair;Interior;Agosto;20;4036;552;1;31301
3501004;Altinópolis;Interior;Agosto;78;15553;2980;2;92896
3501103;Alto Alegre;Interior;Agosto;36;4017;964;1;31857
3501152;Alumínio;Interior;Agosto;54;17972;2230;2;8366
3501202;Álvares Florence;Interior;Agosto;25;3621;991;1;36241
3501301;Álvares Machado;Interior;Agosto;46;23789;4267;2;34765
3501400;Álvaro de Carvalho;Interior;Agosto;4;5044;583;0;15366
3501509;Alvinlândia;Interior;Agosto;12;3176;505;0;8488
3501608;Americana;Interior;Agosto;1866;233458;40276;41;13391
3501707;Américo Brasiliense;Interior;Agosto;187;40243;4465;1;12279
3501806;Américo de Campos;Interior;Agosto;149;5736;1267;6;25288
3501905;Amparo;Interior;Agosto;289;69639;12727;7;44532
3502002;Analândia;Interior;Agosto;11;4850;813;1;32595
3502101;Andradina;Interior;Agosto;248;56054;10776;3;96423
3502200;Angatuba;Interior;Agosto;93;24501;3775;4;102729
3502309;Anhembi;Interior;Agosto;10;6672;975;0;73656
3502408;Anhumas;Interior;Agosto;11;3963;680;0;32084
3502507;Aparecida;Interior;Agosto;141;35709;6043;7;12108
3502606;Aparecida d'Oeste;Interior;Agosto;28;4132;997;0;179
3502705;Apiaí;Interior;Agosto;44;24666;3685;2;97432
3502754;Araçariguama;Interior;Agosto;122;20980;2193;3;1452
3502804;Araçatuba;Interior;Agosto;1620;190469;35257;35;116713
3502903;Araçoiaba da Serra;Interior;Agosto;219;32390;5103;3;25533
3503000;Aramina;Interior;Agosto;40;5496;980;0;20283
3503109;Arandu;Interior;Agosto;9;6165;1030;0;28591
3503158;Arapeí;Interior;Agosto;2;2471;433;0;1569
3503208;Araraquara;Interior;Agosto;1403;227618;40188;13;100363
3503307;Araras;Interior;Agosto;961;131057;21594;15;64483
3503356;Arco-Íris;Interior;Agosto;7;1816;414;0;2649
3503406;Arealva;Interior;Agosto;37;8196;1774;1;50497
3503505;Areias;Interior;Agosto;13;3843;562;0;30523
3503604;Areiópolis;Interior;Agosto;43;10857;1303;0;8591
3503703;Ariranha;Interior;Agosto;32;9320;1475;0;13262
3503802;Artur Nogueira;Interior;Agosto;360;52609;6762;8;17803
3503901;Arujá;RMSP (exceto capital);Agosto;493;89744;10776;10;9617
3503950;Aspásia;Interior;Agosto;9;1765;402;0;6937
3504008;Assis;Interior;Agosto;378;101381;18181;3;46061
3504107;Atibaia;Interior;Agosto;642;139606;21916;14;47852
3504206;Auriflama;Interior;Agosto;107;14471;2825;2;4345
3504305;Avaí;Interior;Agosto;29;5288;853;1;54069
3504404;Avanhandava;Interior;Agosto;41;12114;1541;1;33837
3504503;Avaré;Interior;Agosto;181;87538;14398;3;121306
3504602;Bady Bassitt;Interior;Agosto;301;16329;2565;2;11037
3504701;Balbinos;Interior;Agosto;53;3704;306;1;9164
3504800;Bálsamo;Interior;Agosto;159;8524;1712;6;14988
3504909;Bananal;Interior;Agosto;68;10651;1900;1;61643
3505005;Barão de Antonina;Interior;Agosto;0;3383;637;0;15314
3505104;Barbosa;Interior;Agosto;59;7284;1122;1;20521
3505203;Bariri;Interior;Agosto;252;33993;6061;4;44441
3505302;Barra Bonita;Interior;Agosto;203;34914;6605;4;15012
3505351;Barra do Chapéu;Interior;Agosto;18;5530;802;0;40568
3505401;Barra do Turvo;Interior;Agosto;50;7687;1274;1;100768
3505500;Barretos;Interior;Agosto;1225;118048;20239;17;156616
3505609;Barrinha;Interior;Agosto;198;32338;3336;7;14603
3505708;Barueri;RMSP (exceto capital);Agosto;1983;264390;29409;48;657
3505807;Bastos;Interior;Agosto;21;20301;3549;2;17091
3505906;Batatais;Interior;Agosto;257;60222;10779;6;84953
3506003;Bauru;Interior;Agosto;3028;364225;62416;65;66768
3506102;Bebedouro;Interior;Agosto;237;74155;13801;3;68319
3506201;Bento de Abreu;Interior;Agosto;10;2945;455;0;30169
3506300;Bernardino de Campos;Interior;Agosto;44;10787;2156;1;24416
3506359;Bertioga;Interior;Agosto;517;63290;6351;10;49155
3506409;Bilac;Interior;Agosto;40;7816;1521;0;15803
3506508;Birigui;Interior;Agosto;741;121329;19969;25;53003
3506607;Biritiba Mirim;RMSP (exceto capital);Agosto;160;32338;4381;6;31741
3506706;Boa Esperança do Sul;Interior;Agosto;76;14582;2032;2;69075
3506805;Bocaina;Interior;Agosto;18;12135;1818;0;36393
3506904;Bofete;Interior;Agosto;44;11076;1948;0;65354
3507001;Boituva;Interior;Agosto;222;57292;7426;3;24895
3507100;Bom Jesus dos Perdões;Interior;Agosto;134;24291;3068;1;10837
3507159;Bom Sucesso de Itararé;Interior;Agosto;0;3861;404;0;13358
3507209;Borá;Interior;Agosto;2;812;130;0;11895
3507308;Boracéia;Interior;Agosto;34;4759;739;1;12211
3507407;Borborema;Interior;Agosto;86;15323;2800;0;55226
3507456;Borebi;Interior;Agosto;10;2579;356;0;34799
3507506;Botucatu;Interior;Agosto;610;141135;23520;6;148264
3507605;Bragança Paulista;Interior;Agosto;1194;163980;25945;21;51258
3507704;Braúna;Interior;Agosto;16;5552;1025;2;19518
3507753;Brejo Alegre;Interior;Agosto;24;2768;461;1;10569
3507803;Brodowski;Interior;Agosto;177;23943;3710;7;27846
3507902;Brotas;Interior;Agosto;59;23850;3735;0;110137
3508009;Buri;Interior;Agosto;124;19678;2558;0;119591
3508108;Buritama;Interior;Agosto;100;16596;2947;3;32692
3508207;Buritizal;Interior;Agosto;10;4307;822;0;26642
3508306;Cabrália Paulista;Interior;Agosto;24;4308;695;0;23997
3508405;Cabreúva;Interior;Agosto;398;49430;5335;4;26023
3508504;Caçapava;Interior;Agosto;508;91217;14274;13;36899
3508603;Cachoeira Paulista;Interior;Agosto;145;32231;5391;0;28799
3508702;Caconde;Interior;Agosto;36;18854;3458;0;46821
3508801;Cafelândia;Interior;Agosto;64;17244;3107;0;92028
3508900;Caiabu;Interior;Agosto;12;4103;771;0;25335
3509007;Caieiras;RMSP (exceto capital);Agosto;646;100612;12059;19;9764
3509106;Caiuá;Interior;Agosto;20;5600;973;0;55116
3509205;Cajamar;RMSP (exceto capital);Agosto;368;77627;7690;7;13139
3509254;Cajati;Interior;Agosto;678;28992;3888;14;45444
3509304;Cajobi;Interior;Agosto;82;10105;1830;2;17693
3509403;Cajuru;Interior;Agosto;192;25663;3904;4;66009
3509452;Campina do Monte Alegre;Interior;Agosto;3;5812;919;0;18503
3509502;Campinas;Interior;Agosto;9271;1175501;192796;307;79457
3509601;Campo Limpo Paulista;Interior;Agosto;308;82842;11337;11;794
3509700;Campos do Jordão;Interior;Agosto;254;50118;6425;6;29052
3509809;Campos Novos Paulista;Interior;Agosto;27;4817;826;0;4842
3509908;Cananéia;Interior;Agosto;67;12341;2042;4;123735
3509957;Canas;Interior;Agosto;21;5064;615;1;5326
3510005;Cândido Mota;Interior;Agosto;96;30019;5524;1;59581
3510104;Cândido Rodrigues;Interior;Agosto;10;2674;615;0;7089
3510153;Canitar;Interior;Agosto;19;4991;555;0;5746
3510203;Capão Bonito;Interior;Agosto;252;46418;6902;2;164023
3510302;Capela do Alto;Interior;Agosto;54;20542;2631;0;16989
3510401;Capivari;Interior;Agosto;408;54231;7404;7;32288
3510500;Caraguatatuba;Interior;Agosto;767;116106;16658;18;48495
3510609;Carapicuíba;RMSP (exceto capital);Agosto;2318;394598;50996;66;3455
3510708;Cardoso;Interior;Agosto;35;11721;2513;2;63925
3510807;Casa Branca;Interior;Agosto;208;29462;5049;4;86423
3510906;Cássia dos Coqueiros;Interior;Agosto;18;2495;501;0;19168
3511003;Castilho;Interior;Agosto;102;20728;3273;0;106532
3511102;Catanduva;Interior;Agosto;1846;117206;21966;49;2906
3511201;Catiguá;Interior;Agosto;48;7529;1225;0;14839
3511300;Cedral;Interior;Agosto;87;8836;1727;3;19784
3511409;Cerqueira César;Interior;Agosto;59;19213;3050;4;51162
3511508;Cerquilho;Interior;Agosto;255;46411;7050;3;1278
3511607;Cesário Lange;Interior;Agosto;57;17248;2469;2;19039
3511706;Charqueada;Interior;Agosto;81;16933;2399;1;17585
3511904;Clementina;Interior;Agosto;34;8324;1068;0;16859
3512001;Colina;Interior;Agosto;80;17603;3020;0;4223
3512100;Colômbia;Interior;Agosto;36;6046;914;1;72865
3512209;Conchal;Interior;Agosto;118;27284;3663;6;18279
3512308;Conchas;Interior;Agosto;47;17134;3050;0;46612
3512407;Cordeirópolis;Interior;Agosto;416;24356;3527;6;13758
3512506;Coroados;Interior;Agosto;38;5926;990;0;24683
3512605;Coronel Macedo;Interior;Agosto;0;4843;899;0;30383
3512704;Corumbataí;Interior;Agosto;36;3962;671;0;27862
3512803;Cosmópolis;Interior;Agosto;549;71282;8796;13;15467
3512902;Cosmorama;Interior;Agosto;118;6997;1671;10;44168
3513009;Cotia;RMSP (exceto capital);Agosto;1127;247424;28357;41;32399
3513108;Cravinhos;Interior;Agosto;147;34428;5222;13;31142
3513207;Cristais Paulista;Interior;Agosto;10;8425;1336;0;38523
3513306;Cruzália;Interior;Agosto;8;2117;425;0;14933
3513405;Cruzeiro;Interior;Agosto;348;79927;13518;5;3057
3513504;Cubatão;Interior;Agosto;1323;129145;15732;21;14288
3513603;Cunha;Interior;Agosto;50;21681;3872;0;140725
3513702;Descalvado;Interior;Agosto;163;32430;5840;2;75371
3513801;Diadema;RMSP (exceto capital);Agosto;1792;404477;47787;47;3073
3513850;Dirce Reis;Interior;Agosto;4;1717;384;0;8813
3513900;Divinolândia;Interior;Agosto;31;10886;2259;1;22375
3514007;Dobrada;Interior;Agosto;31;8904;1039;0;14973
3514106;Dois Córregos;Interior;Agosto;115;26972;4156;0;63297
3514205;Dolcinópolis;Interior;Agosto;18;2040;465;0;7794
3514304;Dourado;Interior;Agosto;21;8482;1733;0;20587
3514403;Dracena;Interior;Agosto;245;44995;9156;8;48769
3514502;Duartina;Interior;Agosto;102;11975;2485;1;26456
3514601;Dumont;Interior;Agosto;125;9570;1333;2;11138
3514700;Echaporã;Interior;Agosto;2;6217;1188;0;51526
3514809;Eldorado;Interior;Agosto;116;15236;2195;1;165426
3514908;Elias Fausto;Interior;Agosto;204;17346;2361;6;20236
3514924;Elisiário;Interior;Agosto;55;3499;590;2;9398
3514957;Embaúba;Interior;Agosto;16;2409;461;0;8313
3515004;Embu das Artes;RMSP (exceto capital);Agosto;868;270790;29639;17;704
3515103;Embu-Guaçu;RMSP (exceto capital);Agosto;360;68053;9074;11;15564
3515129;Emilianópolis;Interior;Agosto;7;3068;625;0;22517
3515152;Engenheiro Coelho;Interior;Agosto;252;20535;1870;3;10994
3515186;Espírito Santo do Pinhal;Interior;Agosto;361;42573;7818;11;38924
3515194;Espírito Santo do Turvo;Interior;Agosto;16;4799;626;0;19367
3515202;Estrela d'Oeste;Interior;Agosto;95;8094;1685;3;29628
3515301;Estrela do Norte;Interior;Agosto;13;2665;415;0;26499
3515350;Euclides da Cunha Paulista;Interior;Agosto;16;9537;1433;0;57389
3515400;Fartura;Interior;Agosto;30;15644;2921;0;42917
3515509;Fernandópolis;Interior;Agosto;773;66112;13714;12;5498
3515608;Fernando Prestes;Interior;Agosto;33;5572;1219;0;16999
3515657;Fernão;Interior;Agosto;0;1649;316;0;1005
3515707;Ferraz de Vasconcelos;RMSP (exceto capital);Agosto;902;193037;21049;23;2956
3515806;Flora Rica;Interior;Agosto;10;1589;368;0;22471
3515905;Floreal;Interior;Agosto;10;2856;764;0;20424
3516002;Flórida Paulista;Interior;Agosto;9;12120;2048;0;52414
3516101;Florínea;Interior;Agosto;5;2703;560;0;22589
3516200;Franca;Interior;Agosto;1773;342125;53617;37;60568
3516309;Francisco Morato;RMSP (exceto capital);Agosto;653;174403;18701;42;49
3516408;Franco da Rocha;RMSP (exceto capital);Agosto;593;152201;17090;9;13278
3516507;Gabriel Monteiro;Interior;Agosto;8;2684;610;2;13868
3516606;Gália;Interior;Agosto;19;6563;1438;0;35591
3516705;Garça;Interior;Agosto;415;42483;8051;12;55581
3516804;Gastão Vidigal;Interior;Agosto;6;4768;731;2;18057
3516853;Gavião Peixoto;Interior;Agosto;115;4610;622;1;24377
3516903;General Salgado;Interior;Agosto;60;10648;2153;0;49438
3517000;Getulina;Interior;Agosto;62;10847;1805;0;67676
3517109;Glicério;Interior;Agosto;23;4749;881;0;2728
3517208;Guaiçara;Interior;Agosto;231;11947;1725;2;27715
3517307;Guaimbê;Interior;Agosto;22;5534;928;0;21781
3517406;Guaíra;Interior;Agosto;425;39061;6516;10;125847
3517505;Guapiaçu;Interior;Agosto;407;20848;3357;4;32513
3517604;Guapiara;Interior;Agosto;38;17775;2764;1;40829
3517703;Guará;Interior;Agosto;196;20824;3029;1;36218
3517802;Guaraçaí;Interior;Agosto;22;8412;1780;0;5692
3517901;Guaraci;Interior;Agosto;137;10978;1661;1;6415
3518008;Guarani d'Oeste;Interior;Agosto;17;1922;411;0;857
3518107;Guarantã;Interior;Agosto;29;6477;1045;0;46175
3518206;Guararapes;Interior;Agosto;125;32076;5806;2;95564
3518305;Guararema;RMSP (exceto capital);Agosto;138;29429;4163;4;27082
3518404;Guaratinguetá;Interior;Agosto;636;118345;20362;23;75264
3518503;Guareí;Interior;Agosto;77;15750;1965;0;56788
3518602;Guariba;Interior;Agosto;276;39021;4860;9;27029
3518701;Guarujá;Interior;Agosto;1965;316405;41402;106;14479
3518800;Guarulhos;RMSP (exceto capital);Agosto;4607;1351275;162662;183;31868
3518859;Guatapará;Interior;Agosto;45;7440;1216;1;41357
3518909;Guzolândia;Interior;Agosto;8;5107;896;1;25248
3519006;Herculândia;Interior;Agosto;13;9260;1500;0;36425
3519055;Holambra;Interior;Agosto;152;14493;1881;2;6558
3519071;Hortolândia;Interior;Agosto;1860;230268;26129;46;6242
3519105;Iacanga;Interior;Agosto;89;11306;1824;0;54739
3519204;Iacri;Interior;Agosto;6;6272;1251;0;32195
3519253;Iaras;Interior;Agosto;24;6894;888;0;40138
3519303;Ibaté;Interior;Agosto;71;34738;4113;2;29098
3519402;Ibirá;Interior;Agosto;54;12059;2221;0;27191
3519501;Ibirarema;Interior;Agosto;23;7509;1151;2;22823
3519600;Ibitinga;Interior;Agosto;721;58501;9244;14;68939
3519709;Ibiúna;Interior;Agosto;109;76430;10936;5;105808
3519808;Icém;Interior;Agosto;54;8032;1170;1;36236
3519907;Iepê;Interior;Agosto;26;7921;1461;0;59497
3520004;Igaraçu do Tietê;Interior;Agosto;127;24135;3410;3;9775
3520103;Igarapava;Interior;Agosto;170;29456;4921;1;46836
3520202;Igaratá;Interior;Agosto;124;9312;1532;1;29295
3520301;Iguape;Interior;Agosto;181;29465;5406;3;19788
3520400;Ilhabela;Interior;Agosto;668;33470;3732;2;34639
3520426;Ilha Comprida;Interior;Agosto;21;10296;2235;1;19657
3520442;Ilha Solteira;Interior;Agosto;100;25748;5242;2;65264
3520509;Indaiatuba;Interior;Agosto;1280;242868;33887;47;31155
3520608;Indiana;Interior;Agosto;22;4775;891;0;12937
3520707;Indiaporã;Interior;Agosto;11;3854;934;0;27961
3520806;Inúbia Paulista;Interior;Agosto;6;3892;690;0;8712
3520905;Ipaussu;Interior;Agosto;58;14506;2258;1;20955
3521002;Iperó;Interior;Agosto;74;34352;4001;1;17029
3521101;Ipeúna;Interior;Agosto;37;7571;942;1;19001
3521150;Ipiguá;Interior;Agosto;72;5231;946;1;13603
3521200;Iporanga;Interior;Agosto;35;4407;657;1;115206
3521309;Ipuã;Interior;Agosto;191;15861;2027;6;46646
3521408;Iracemápolis;Interior;Agosto;291;23654;3298;4;11512
3521507;Irapuã;Interior;Agosto;39;7734;1338;0;25761
3521606;Irapuru;Interior;Agosto;6;7334;1447;0;21446
3521705;Itaberá;Interior;Agosto;51;17614;2959;0;110025
3521804;Itaí;Interior;Agosto;29;26507;3561;0;109288
3521903;Itajobi;Interior;Agosto;142;14614;3191;1;50207
3522000;Itaju;Interior;Agosto;73;3654;622;0;23036
3522109;Itanhaém;Interior;Agosto;458;98757;17117;19;60171
3522158;Itaoca;Interior;Agosto;10;3186;596;0;18302
3522208;Itapecerica da Serra;RMSP (exceto capital);Agosto;556;169619;18223;34;15074
3522307;Itapetininga;Interior;Agosto;470;160150;23100;9;178935
3522406;Itapeva;Interior;Agosto;206;91693;12332;0;182626
3522505;Itapevi;RMSP (exceto capital);Agosto;779;237714;23105;37;8266
3522604;Itapira;Interior;Agosto;520;71500;13246;11;51842
3522653;Itapirapuã Paulista;Interior;Agosto;27;4180;557;0;40648
3522703;Itápolis;Interior;Agosto;188;41548;7560;4;99675
3522802;Itaporanga;Interior;Agosto;94;14688;2690;2;508
3522901;Itapuí;Interior;Agosto;121;13779;2074;0;14002
3523008;Itapura;Interior;Agosto;21;4916;799;0;30165
3523107;Itaquaquecetuba;RMSP (exceto capital);Agosto;918;370589;37537;50;8262
3523206;Itararé;Interior;Agosto;150;49018;7477;9;100386
3523305;Itariri;Interior;Agosto;35;17274;2412;0;27367
3523404;Itatiba;Interior;Agosto;687;117916;17334;7;32228
3523503;Itatinga;Interior;Agosto;96;20550;2438;3;97982
3523602;Itirapina;Interior;Agosto;66;17162;2082;3;5646
3523701;Itirapuã;Interior;Agosto;3;6279;990;0;16112
3523800;Itobi;Interior;Agosto;160;7609;1304;2;13899
3523909;Itu;Interior;Agosto;751;169772;24287;21;64072
3524006;Itupeva;Interior;Agosto;484;59159;6478;7;20082
3524105;Ituverava;Interior;Agosto;97;40246;7374;3;70466
3524204;Jaborandi;Interior;Agosto;18;6677;1128;1;27344
3524303;Jaboticabal;Interior;Agosto;222;74221;13382;12;7066
3524402;Jacareí;Interior;Agosto;911;227945;35476;42;46427
3524501;Jaci;Interior;Agosto;81;6969;947;2;14513
3524600;Jacupiranga;Interior;Agosto;120;17222;2653;4;70419
3524709;Jaguariúna;Interior;Agosto;383;54848;7339;8;14139
3524808;Jales;Interior;Agosto;588;47254;9872;13;36857
3524907;Jambeiro;Interior;Agosto;20;6214;947;2;18441
3525003;Jandira;RMSP (exceto capital);Agosto;413;123603;13416;24;1745
3525102;Jardinópolis;Interior;Agosto;162;42893;6353;16;50187
3525201;Jarinu;Interior;Agosto;112;29820;3987;3;20755
3525300;Jaú;Interior;Agosto;683;147505;23947;18;6871
3525409;Jeriquara;Interior;Agosto;28;3141;449;0;14197
3525508;Joanópolis;Interior;Agosto;55;12666;2313;0;37429
3525607;João Ramalho;Interior;Agosto;29;4384;589;1;41545
3525706;José Bonifácio;Interior;Agosto;369;35981;5855;5;8602
3525805;Júlio Mesquita;Interior;Agosto;2;4640;769;0;12818
3525854;Jumirim;Interior;Agosto;28;3306;469;0;5669
3525904;Jundiaí;Interior;Agosto;3472;407016;69839;63;43121
3526001;Junqueirópolis;Interior;Agosto;37;20065;3714;1;58257
